title,soldPrice,soldDate,bids,link
Raspberry Pi RP-4B-8GB 4B 8GB 4 x 1.5GHz Computer System - New & Sealed,123.0,6 Aug 2022,16 bids,https://www.ebay.co.uk/itm/195259192188?epid=16039083418&hash=item2d765ad37c%3Ag%3AnHcAAOSwpgRi6CAQ&amdata=enc%3AAQAHAAAAoAZDsiYDe5mq8GW5%2B%2Fi9%2BQVPcMOdhQWp2rfd9VRVoaHoCu5saOBC1g3w%2FyE4RhsNLFHuQbV8YqL8A6tjUg4WQKvaxWxopGw7Gp1w8UelZhnCiOYzRRMv4cdPGfoLcOail7utxpjlrnHi%2FSgeO1E%2BhoerCHxqmkbYAMgcLvEyTeF34yF%2BE%2Bi4hEqixQrnNLLqoiiLS6cSvnn5V9o1VYcYk18%3D%7Ctkp%3ABk9SR4Cii4zeYA&LH_Auction=1
Raspberry Pi 4b 2GB / Switch / OpenWRT / OpenMPTCP Channel Bonding Router 7 Port,59.0,5 Aug 2022,7 bids,https://www.ebay.co.uk/itm/275406512867?hash=item401f81e2e3%3Ag%3Ais4AAOSwVDti1DPq&amdata=enc%3AAQAHAAAAoH7zBai4T4TYkVj90EFHlklofrhL6QZ8z3WUQoa4Pr8%2FwrWXDgOkhp9ul47G4ggDzpUYN735Q5UYPAE4qar3kRbpdU6CmRbrQzpshQZw8p2Gf59B2EseiqiF4hwX%2F6Ypjd8XZ3RjDgf5cSZHEM28hQ8wfzBGNwuD4No3vQxkUZq%2BNaaNGhvajQMee07JlUzFI5nigktbtwZzj%2BHvCdlcjZg%3D%7Ctkp%3ABk9SR4Cii4zeYA&LH_Auction=1
Raspberry Pi 4b 2GB / Switch / OpenWRT / OpenMPTCP Channel Bonding Router 4 Port,51.1,5 Aug 2022,8 bids,https://www.ebay.co.uk/itm/275406513481?hash=item401f81e549%3Ag%3AlgEAAOSwt%7EJi1DFa&amdata=enc%3AAQAHAAAAoGxuTr%2Btyj2Df2%2FjWsvRdwuxWzoQ%2F7KRBzybPXf8X2qJbLR7uYmXfTa4YfVbxMZli09fu8Wum3Y5dRBOwgep%2F3WQ6MBpbjc6UE67BL6z7iq1es5aGlzaABlzdwdWNDfB%2FPnIGtKJ9CReBlObCO1jT9mj6giIY5yeN21boat57qtU5mzckqaIjmrciQGehnBsNdJLOyNtrTczPldT1bYke6U%3D%7Ctkp%3ABk9SR4Kii4zeYA&LH_Auction=1
Raspberry Pi 4 Model B 8GB Motherboard (RP-4B-8GB),114.0,5 Aug 2022,10 bids,https://www.ebay.co.uk/itm/185517837059?hash=item2b31b98b03%3Ag%3A1OcAAOSwLyVi5AYB&amdata=enc%3AAQAHAAAAoNG0sbRVzPbsC65R1DdPIyvcK%2FECBWzRVC4ZWo%2BS3r8UqEIzlAmwp%2BcoflfjqHscvt1G0SoPTfkphy178v6hJN71XQUgmp1N92fPfOeJaPa6oeCmrGh4K6IgSUtL6SPkOGikWklONSVXghkFHJL1Q02%2FRmTyxv7choGPGAVu8nNZ92AyS%2FjVxYvH3sBZ7Ajj3DNvI9cwzCZxJ3THP3R1vBo%3D%7Ctkp%3ABk9SR4Kii4zeYA&LH_Auction=1
Raspberry Pi 4 Model B 4GB Motherboard (RP-4B-4GB) and bundle,85.53,4 Aug 2022,23 bids,https://www.ebay.co.uk/itm/265804751491?epid=27053252260&hash=item3de332a283%3Ag%3AlwsAAOSwai1i5Vmi&amdata=enc%3AAQAHAAAAoFIWbPHLL50WQ7G%2BjbPaQa8uYUlIGnw0DThTfEtAOApB7hQ9Qi09GN9JhDJWIAQcnzzz0QOSlzH%2BfTLsjiPzejf5KlNme8h3cfIoa%2BRUdHT6uSWu5FQQ%2FvrlVM%2FhVgFslM1%2F3rz%2FTzjK8HL8AIiltKZDxguKRq4IuZhR6GTAfYMZYOkvGNgR6MQFRtA%2BRUVIqGFlzzsTtA8IrVeVU2OsvRM%3D%7Ctkp%3ABk9SR4Kii4zeYA&LH_Auction=1
Raspberry Pi 4 Model B 4GB Motherboard (RP-4B-4GB),87.0,4 Aug 2022,6 bids,https://www.ebay.co.uk/itm/144661523450?epid=27053252260&hash=item21ae7fabfa%3Ag%3AISAAAOSwzmBi4s-w&amdata=enc%3AAQAHAAAAoLfeXPZSK%2BI1Ek8AaAx8tlac201U1zf7%2FQCHF4GLoIJrLPQ3mXUdEJCuKtSMDOUIeAYr2K8%2FlwLFjfz4%2F1hd9yRgdLmDlotcJMxNJnEMvW6Y1AWt4lWBRn%2FfZZ0qqzjzH1wATF68f1RajhqcyOtH617RBsTa1LUPJbJY9WtCu1Zx%2FiBPEIPDhhCmrAiKrV6fRoJjXYTSbCfz3RkmnuubCaY%3D%7Ctkp%3ABk9SR4Kii4zeYA&LH_Auction=1
Raspberry Pi 4 Model B 4Gb Rev 1.2 RPI4in official case,89.0,4 Aug 2022,14 bids,https://www.ebay.co.uk/itm/175369586530?epid=27053252260&hash=item28d4d78762%3Ag%3A8cQAAOSwoUBi56dk&amdata=enc%3AAQAHAAAAoGzbeorppproDd3SuhVAD5Gn%2Fv8XZz%2B44WKRCDUgWkKnaDIUp7t65cu43JQQ4TkL2tN2vPmXac4LoEwH5JDtdZFR9GDDM0dDgerrrSYbhmpUvaMWw7VCj6UfQ7L1I53EFNidLgadh7Vf41LyRrNDV36qiLO0TBKyNLktyzZ27tk%2Fr24QKgEpwatcoonPfsjagTSejOBFxicy0TMy01zusq8%3D%7Ctkp%3ABk9SR4Kii4zeYA&LH_Auction=1
3 x Raspberry Pi 4 Model B 2GB Motherboard (RP-4B-2GB),150.0,2 Aug 2022,12 bids,https://www.ebay.co.uk/itm/125434068890?hash=item1d3473ff9a%3Ag%3AAvgAAOSwUT5i4DEu&amdata=enc%3AAQAHAAAAoGoH6EG%2FxHNXD%2FJeeJ9Ja0CNee9n0zQS26uxhdbjWBky%2Fe7EYNRAY57QZ3BRch%2BDrxc5JMJUMWxek%2Bf0J3Dwed643x5IKasGxTjsBUTi0IICbT0MqblztMszsTy5JCxij7AbYGMBDZplKn7NAcG16eycY9QgiFiWzVVE2WL1ipKq7ZooezK6IKkaLKqBcx6LYNwHgc7ec0k0mGKL6qGa0n8%3D%7Ctkp%3ABk9SR4Kii4zeYA&LH_Auction=1
Raspberry Pi 4 Model B 4GB (FLIRC Case),69.77,31 Jul 2022,4 bids,https://www.ebay.co.uk/itm/175367823295?epid=27053252260&hash=item28d4bc9fbf%3Ag%3AmJIAAOSwAVhi5SGC&amdata=enc%3AAQAHAAAAoClsHbq1JOn7UCp7BQREOxmVdnEfBuUaeySYVloAxWdsrndvOwb%2FuOzuGRPKWKNxKtF%2BYOGfDzN%2FxoKjsr6NVvQEbkSc0tdHHXCYaJu8%2F8VqOH0cay9SouenPHSFAWCI7veT%2FauTSXa79lIR1jFDWQlS3nhuHeK81RBqS4eQ3vo8ITpOiJ1fixLfBL9yRvUnyh0IDO31iV6%2BeSJ3WFald8E%3D%7Ctkp%3ABk9SR4Kii4zeYA&LH_Auction=1
Raspberry Pi 4 Model B 4GB with original RPi PoE Hat and 32 GB SD card included,84.88,30 Jul 2022,16 bids,https://www.ebay.co.uk/itm/204048931334?epid=27053252260&hash=item2f82439a06%3Ag%3APowAAOSwh7xi3myW&amdata=enc%3AAQAHAAAAoPMVYHOGHhtKOo%2BmreWfDtVCbAYGNcEFLYZfvDZ81Ks28LjzbAqLWPR5TCFuFr0MufBlgRDjSpn84rMBzXY%2FEv8lpHVmBxUV4GvkpTw9HwS1kFF55yLnkDNFdSoOyiHJwIpTJ6kzU5AX8rMW8ok5%2Bv5elNeemYN9MRwJqtbFKidzZtAfi16uZ2n5e%2FfleiXzQNGUW6mWFRrm6HA4MamnctU%3D%7Ctkp%3ABk9SR4Kii4zeYA&LH_Auction=1
Raspberry Pi 4 Model B 8GB Motherboard (RP-4B-8GB),142.0,29 Jul 2022,10 bids,https://www.ebay.co.uk/itm/295106716597?hash=item44b5bb23b5%3Ag%3AHPYAAOSwCpxi1%7E%7ED&amdata=enc%3AAQAHAAAAoEQr6UlIRyS2Fkat3oOAuadutgV%2F8uMxvxHeOV0mDqQO9cWxdqkufRqujlJxewJtNhq3PyvscVIlxlpgJLO7%2F9zG95U0kjzaChIibke1LYcI25IokXuRWzrXvxNUBH0OisWix%2Bfn%2FjHVc9IqUNXWCMU90su1WqnUXEBkDY%2B0vcZIn0xFFyfx%2FbAgAxaL%2BNsEX5SXfMwDCJSWT0rygsDHNH0%3D%7Ctkp%3ABk9SR4Kii4zeYA&LH_Auction=1
Raspberry Pi 4 Model B 4GB. USED,71.0,28 Jul 2022,7 bids,https://www.ebay.co.uk/itm/255635868059?epid=27053252260&hash=item3b8515c99b%3Ag%3A0CoAAOSwtIli1Z0A&amdata=enc%3AAQAHAAAAoMsvKTled73PaV27RbEJNOboHSXAGXD%2F0EtXKXqzZGypPhxQ76TCE2Y%2BbtqBbrREEeJHgjpx%2B%2BTSap7%2BA5zrt%2Bpe1YcOf08INXjGYXboVZZfgeUfhI4xKhzZrBcwqRkIPtOW8FqYeqijoDFViOjx9GrN3sxD%2FizRdNcDWw82E4CniZSXkiyGL0zCU3jwJMa55ksk%2BaoOJxQUbmGSKyEnD9I%3D%7Ctkp%3ABk9SR4Kii4zeYA&LH_Auction=1
Raspberry Pi 4 Model B 4GB. USED,74.53,28 Jul 2022,6 bids,https://www.ebay.co.uk/itm/255635864877?epid=27053252260&hash=item3b8515bd2d%3Ag%3A1%7EwAAOSwsQ1i1Zp4&amdata=enc%3AAQAHAAAAoJts4vGQq%2B26R8o%2F%2BpMB0ONnC2K5JLsVYzKn97KGxy6DmRY%2F40R1ysy4cI%2Bs4XCwCzoXVgi%2FWzrrJubIcCdreMxQP3wzX6lJeKPSaDeFnARXpd9xCj1YAkAHWAnfSlcz%2B302BLgnwHijZpVx30kY9us6gMHsYFIKRbVS2nXNBvL6q6cjbj86XdNBepPh321F5llq1txrvW4A2LLPxEKewr4%3D%7Ctkp%3ABk9SR4Kii4zeYA&LH_Auction=1
Raspberry Pi 4 Model B 4GB,73.0,27 Jul 2022,8 bids,https://www.ebay.co.uk/itm/225082922241?epid=27053252260&hash=item3467fcd501%3Ag%3AjHAAAOSwH51i2AbT&amdata=enc%3AAQAHAAAAoO66d8kdWkBYFK6JGXItMca2MveVFPy03vGcmHhNxipuvr9eE6NmBOubfN%2BvGBXD5bNCqAqizfXSA0QL0DG58JPt03Gk2Xg8%2B17UTy023t2LWiQXCJja%2FY6Nf3ZaYXlcFFP7MhZDyjeRglvXBrZoDtT5b2wAqUesYbnFcLbPQGdw7Vf5u9w45gccGRIJHsGdnKRK4sgOBNbMxjoXoy0CKrI%3D%7Ctkp%3ABk9SR4Kii4zeYA&LH_Auction=1
Raspberry Pi 4 Model B 4GB Motherboard (RP-4B-4GB) And Genuine Psu,75.0,24 Jul 2022,7 bids,https://www.ebay.co.uk/itm/225079066089?epid=27053252260&hash=item3467c1fde9%3Ag%3AVuoAAOSwsuJiypJv&amdata=enc%3AAQAHAAAAoNjh4iWUWUUEgauQhDdgood8p%2F5qJ%2BDEGmfRwHvvmrTpbrr3%2BnF7P0c4EeY%2Fx4m2%2F6eisKh5hbsTgXF0%2FjWkQ3wUODqYAupZPQ4duiCKePDr0J4fHx8nB58UZDfjtW6I2taf3HmA4%2FNkDNJowj0QipzIxz7II%2BJqGlJe1nlMxGtY%2FhP8l0r8tZlW4UQ03kf6QQ2znhV9aU8MnJmgBHgtfrQ%3D%7Ctkp%3ABk9SR4Kii4zeYA&LH_Auction=1
Raspberry Pi 4 B  8 GB with Pibow Coupé 4 Case & Fan SHIM,122.0,24 Jul 2022,13 bids,https://www.ebay.co.uk/itm/204040078589?hash=item2f81bc84fd%3Ag%3A-70AAOSwS-di1Bmh&amdata=enc%3AAQAHAAAAoOsnjxxdH36yGWNHqm8U6K4pIz1i2jq8U5fKHDqiOi%2FLMoW%2FyWY8tOdvWVXoIjZ%2BjrY%2BE3zBfFJpimwi1rL%2B07bFt8Kx%2FvBLVXeaawqXHjd6ZAo%2BJ1F6%2BchFbsy00nc%2BBFjwHIrlgooqPAWZzQFxJu4ZXeCdc%2BEXtZgEKECXSCWeGzw63K%2BNryWDMJ12nzu7paXXuFPamXhHnB2CewzZumI%3D%7Ctkp%3ABk9SR4Kii4zeYA&LH_Auction=1
Raspberry Pi RP-4B-8GB 4B 8GB 4 x 1.5GHz Computer System,102.0,24 Jul 2022,5 bids,https://www.ebay.co.uk/itm/195223551069?epid=16039083418&hash=item2d743afc5d%3Ag%3ALBcAAOSwt%7EJi09ot&amdata=enc%3AAQAHAAAAoLGc1mmI%2BBw9R0gkbhlxbMCaqFZNDgY15dl3w3Qj7QOftQDhl%2FHMiV4QN0F4BzDbtOLxvsWT3gysIM69MOlE3uMLJHVRrP6bHZGJPj4%2BDeNiw4hxiJ1PkO%2BrQq5JS8%2BQ%2BrhRovqNrYES8fz5j6K7j65BATGnhuvGcsb66O0gtMt7NL6h092Vr5XRM4LfVP59wm%2BZc2grdIF2KYAOFpMlZ04%3D%7Ctkp%3ABk9SR4Kii4zeYA&LH_Auction=1
Raspberry Pi 4 Model B 4GB Motherboard (RP-4B-4GB),71.99,21 Jul 2022,8 bids,https://www.ebay.co.uk/itm/144645977260?epid=27053252260&hash=item21ad9274ac%3Ag%3ArFAAAOSwd9Bi0G3H&amdata=enc%3AAQAHAAAAoAUR6v8M5OqVj%2FcRGw%2FXK3xHTxWRntECAdHet693hssRygRq9GkRTmo27ThDwCd%2BuTmEn1WqrItdk8immKcynJz24eiVpK8PGatqWUuzv9x%2BZ7uxJ04g1SJnWqgadNSwBmwxnKd63875I0rvFhG2bB94vLWFFgg1c8JnEEpPwzqLNNz0WvmWfzbR41KtMHmNFQUTSwykx5croK70kIAlp8k%3D%7Ctkp%3ABk9SR4Kii4zeYA&LH_Auction=1
Raspberry Pi 4b 2GB with 32GB SD Card and 2 x 3D Printed Cases and 3 x Stands,62.0,20 Jul 2022,10 bids,https://www.ebay.co.uk/itm/275390461327?hash=item401e8cf58f%3Ag%3AxcoAAOSwAg9i1DlD&amdata=enc%3AAQAHAAAAoEvc0eYmGAxaveVQxy8Ogh29FaLZkBfXkn%2Fvm%2BPSJnLYRWvA8lt29kmyjQcsdeRG4Zqj6xob5DUlCJZQSt6Im9x1kqOTQkPygSspl9RH%2F4Xa%2BDboyfw2Z%2B4HT21hWJ0rkMnBQKjkUG0vVYfrhKV0IcFuL65TOTPSiyhMoRk79BZGmzmuZiAzorhuVjhgzGnVGhDBjJEvZwdT7lInzBxRHiw%3D%7Ctkp%3ABk9SR4Sii4zeYA&LH_Auction=1
Raspberry Pi 4 Model B 4GB Motherboard (RP-4B-4GB),72.0,20 Jul 2022,2 bids,https://www.ebay.co.uk/itm/185499209838?epid=27053252260&hash=item2b309d506e%3Ag%3AsHoAAOSwzBlizsW2&amdata=enc%3AAQAHAAAAoC%2BlQCiyo5u21bxVfQMAprjc%2FDfyUZq2HE5S4fBDfF2xkxNiUiol1Lswu6dO9oXY%2FAOhzmOaaTekXwlwemTDwnXHC4ACZTmUvDC8H%2FDij9krAHvr67HLtsCJ8lVjEThP4fRIHhnJF%2F1aIhVPwfq5x%2BlprpStJvVf4OPXz90EsleDuxeNOr0msj01iBbIAOBHtMA4%2FfSA%2FANIgYgC%2BVonIqE%3D%7Ctkp%3ABk9SR4Sii4zeYA&LH_Auction=1
Raspberry Pi 4 Model B 4GB Motherboard (RP-4B-4GB) HDMI POWER CABLE 16GB ,73.0,19 Jul 2022,11 bids,https://www.ebay.co.uk/itm/354170010897?epid=27053252260&hash=item52762d7d11%3Ag%3AQlcAAOSw8PVi0vpv&amdata=enc%3AAQAHAAAAoLi5GJe3oQPAs%2FQ5QxqiH6n6XbhgmQDODeT%2FdsNRaTmXEyI0n74lyi7obgKAUpOrZrWewW1USd24%2B%2FBlGXLWvY7744pKmY7yqyvuAjX1mDT%2Fsm6a28CIXeWvgIOPlluBZt8G%2FQaUcntqx%2FCygY7EoprxpIvWurhMe09if1cX0RcFYxGdf7v40HzlCZSgN5l3Wk9O66ojbxra9ipjoqkw%2FJU%3D%7Ctkp%3ABk9SR4Sii4zeYA&LH_Auction=1
Raspberry Pi RP-4B-8GB 4B 8GB 4 x 1.5GHz Computer System,116.0,18 Jul 2022,13 bids,https://www.ebay.co.uk/itm/185497422294?epid=16039083418&hash=item2b308209d6%3Ag%3AyiEAAOSwqblizJy5&amdata=enc%3AAQAHAAAAoPvpXss4nCijhSH3zHipdKWKJ%2FgDpagy6IwghMrYTSrkfK%2FGUWzcxMWk%2B6RRJ5jnH5ZDA5Rk%2B%2F%2FPG91QHmOdjIHpXIldzRlabxdyw%2BQOFQboTSTPIJ0cHRW6QddIZcRbuo2stFfpPjfFXXoqZ94gi0zGy5oFVJwBO5MiDb11fy9lMOEuGKlPXxIYBwirN%2Bonjul644nV%2FEcTbip2vuAh7nA%3D%7Ctkp%3ABk9SR4Sii4zeYA&LH_Auction=1
Raspberry Pi 4 Model B 4GB Motherboard (RP-4B-4GB) And Genuine Psu,95.0,17 Jul 2022,27 bids,https://www.ebay.co.uk/itm/225068267621?epid=27053252260&hash=item34671d3865%3Ag%3AVuoAAOSwsuJiypJv&amdata=enc%3AAQAHAAAAoK3XqAyut0prt2FXbiyggNq0H2hNplwmHh0HI50beT%2FEIvSP8hrguLyshleYG5%2FM1EEvWVEHHBzfPOgKbcgQjROVULECGt92bcA8BM4hRT4ul0PK%2BO6kakmSnIjYuUQQPY%2F5vY25WgYgaTlT079d9%2B1XruKAel8sQqIoajm28ag5WpDzD3V1g8GpC%2BSzhpLoaRuzar3w1p5aeLTdqQF5XKk%3D%7Ctkp%3ABk9SR4Sii4zeYA&LH_Auction=1
Raspberry Pi 4 Model B 2GB + accessories including case; excellent condition,82.0,17 Jul 2022,4 bids,https://www.ebay.co.uk/itm/284886704087?hash=item4254921fd7%3Ag%3AyyUAAOSwgPJixbLk&amdata=enc%3AAQAHAAAAoPSl2czlpyi611ZdH%2BimW5PJFMFwbEhan3lquCHbZv4xe8nGtymRm09%2BS%2B8JA2hlEbmhXU1BwaZpJEsSnk8uv1pzGRHjXHbp45DDYxsrmFsgZmfOgRBXoIjEDF6yg1GOEoEbSz1SpR9cfLzTs7Hae35wkkQbLWoMhwhMND3Ycq5aoZwXoQHN0%2F2OLhK4OW%2F6Rm%2BY%2BNlr8b4biEMZ2aLnhqk%3D%7Ctkp%3ABk9SR4Sii4zeYA&LH_Auction=1
Raspberry Pi 4 Model B 4GB + accessory bundle; excellent condition,90.0,17 Jul 2022,8 bids,https://www.ebay.co.uk/itm/284887631256?hash=item4254a04598%3Ag%3AFhQAAOSwgPJixp%7ER&amdata=enc%3AAQAHAAAAoOHnH0R9BblU0ukoujGN%2B0uHVA3JVup981WjJqriDMIAS%2By4tl4bMglusuo2pXaGE3ziRN7Cf9kUJ8OTtloeoOf9pZYjfhcmxxKfjYUTnoQIuERX6LFv3XoJARpJgAPgtlg%2FfXdLcc2udGuQ1YL%2FtlHenURtrMww4l08JHBZJgHLVvXX9JPGT8%2FV%2BHijHha5zwHNxGEJg%2B3katRI2BOa3q8%3D%7Ctkp%3ABk9SR4Sii4zeYA&LH_Auction=1
Raspberry Pi 4 Model B 4GB Pi-top,102.0,17 Jul 2022,10 bids,https://www.ebay.co.uk/itm/165574518972?epid=27053252260&hash=item268d02a8bc%3Ag%3ATZEAAOSw5e5izbzn&amdata=enc%3AAQAHAAAAoAK8HjRA4m4nr7eFm4bRFo3lMdDMreQheukKe5DbG1GjLr%2BjezszZaq1%2FEupDZzOJeHGYptaNXBVu7DCITSO4H5n7HtQ44qGFSLLegHuYADfFr1AMyerLPuFR%2FZadkzls40El2DSq5cYLmWNyrCgvWle7NUUB4%2Fvr18a213vpNYRKaRWaRIINf8NGymMoWnq4KRt3Mh4Mm4J1QFiAdK9BA8%3D%7Ctkp%3ABk9SR4Sii4zeYA&LH_Auction=1
"Raspberry Pi 4 Model B 4GB With Case, Power Lead + 32GB SD Card",92.0,17 Jul 2022,20 bids,https://www.ebay.co.uk/itm/134169269606?epid=27053252260&hash=item1f3d1c9566%3Ag%3AmQgAAOSwLNNiyw%7EE&amdata=enc%3AAQAHAAAAoEBB7DxRhN5531wu12i%2F%2BMENl69EZIonSSi%2F%2FobjjhpGq1vql62C9jZ0Lxrzd95U35BuAKnv6AuSS%2BUvKQOSI%2FI9nGWku4KPOkMGj9zWn2jn3WQSsbYzVvnno8TzEObLbaAgbmzXr5ffJ8HQiby%2BLoqpeh%2FaUHlKsETfTRGs1vEJS4nBw4Rq5%2FXrAfmCyqzLeK2vkyws3xLRvJYT99FSXSI%3D%7Ctkp%3ABk9SR4Sii4zeYA&LH_Auction=1
Raspberry Pi 4 Model B 4GB  (RP-4B-4GB) + RetroPie 64GB Sd,77.0,16 Jul 2022,20 bids,https://www.ebay.co.uk/itm/185497370791?epid=27053252260&hash=item2b308140a7%3Ag%3Ac9sAAOSwnAhizIUp&amdata=enc%3AAQAHAAAAoAnRuPT6RShwoNEDgNWBQWOqK5Oa4C74nNtQiDONTp3SWN5x7CM%2FNZnCImPLxHAQo0bdNgZNWxgHkT5uQ%2Faxg3x9u8xkvQIbRNENEIMBXxkJT4529SZ8wNMqw4I9CL9zCa3Rm6EBm6Tfg32E3cMJeArwb2%2FzWXzGms9kUkgRocOmBmcSRNvubFYrMirAdlE6Ni%2B5FyEkqd5xCJK%2BzGvw8q0%3D%7Ctkp%3ABk9SR4Sii4zeYA&LH_Auction=1
Raspberry Pi 4B / 3B / 3B+ Heat Sinks 52Pi ICE-Tower Cooling Fan 40x40x10 V2.0 B,10.5,15 Jul 2022,2 bids,https://www.ebay.co.uk/itm/334497055046?hash=item4de1940146%3Ag%3A-twAAOSwFqFix5Wk&amdata=enc%3AAQAHAAAAoN4KvH7PC%2BkHJZhYVnGA%2FBPcpbmOnnxvx9cV4mJadphGK5p1lXr7tgtzSayBV80k1DqXjauD1zkbSTiIJaxvPZUlbSrJzrXxBEdWEK5sREBuK75%2FAxOtcNT%2BWW7r8JwaLNaejmgAAlgZYFDCkM748CffBOIQ4op7GOdf456HlBMYlgzK%2FE7X5i1SDN9lqeB0MuNmutZAjYJYHZQ%2Bmcg%2Fhso%3D%7Ctkp%3ABk9SR4Sii4zeYA&LH_Auction=1
Raspberry Pi 4 Model B 4GB (RP-4B-4GB) + 64GB card + Passive cooling case,98.0,14 Jul 2022,15 bids,https://www.ebay.co.uk/itm/125400510517?epid=27053252260&hash=item1d3273f035%3Ag%3Al04AAOSw3TViwtXP&amdata=enc%3AAQAHAAAAoJYw1sJN2AzfFZA8cGTxUsQ3YY5I%2Bh2DkUANiQVfbu1RQFpGZA65yusPLoue78SkqedEL4UBt1OPkI%2BsrkgaRJsV5tO2uBc31SFLdls0NC2Kpcn5gIBGSCWrqM%2BZLPNZRp7eX8K5UYvcSicRXEi2T7gOEPfnvBm0rGB1LNrJTcy7hMiAr%2FacO9z2xwK0U8vNTpVdedpGt1%2FMsBrDvJXzj00%3D%7Ctkp%3ABk9SR4Sii4zeYA&LH_Auction=1
Raspberry Pi 4 Model B 4GB,73.01,12 Jul 2022,16 bids,https://www.ebay.co.uk/itm/165562844258?epid=27053252260&hash=item268c508462%3Ag%3AR3oAAOSweWlixCkh&amdata=enc%3AAQAHAAAAoJD%2FcD6J%2BWXMjsaliythzgftJXPTx6wRYu8u5GvS5pCYxmCAqZnk9QxfgZuH%2F9UtdDxFdmm0l%2FnKU%2FkCaGJUtnrH7aUGXGlitWceRtvmX4qC1pHXabCykmkIsN7DLjIwYIPsQ3YJsYkIhUQ9Lt2PM9sUe3sujNmIPZhI%2BrLis6oWezx6Fbwm8Moybk3fhpw4L2wl4BsrMXAsP14oLTgh4WA%3D%7Ctkp%3ABk9SR4Sii4zeYA&LH_Auction=1
